experiment,n,i,model,reasoning_budget,temperature,response_chars,thoughts_chars,first_correction,valid_prefix_length,is_valid_solution
hanoi-adj,9,3,sonar-reasoning-pro,32000,0.1,4097,14011,-1,11,0
hanoi-adj,9,4,claude-3-7-sonnet-20250219,0,0.1,4484,4,-1,15,0
hanoi-adj,9,4,claude-3-7-sonnet-20250219,32000,0.1,4103,27920,-1,511,1
hanoi-adj,9,4,deepseek-chat,0,0.1,6015,4,-1,511,1
hanoi-adj,9,4,gemini-2.5-pro-preview-06-05,32000,0.1,4095,2042,-1,511,1
hanoi-adj,9,4,gpt-4.1-2025-04-14,0,0.1,4095,4,-1,87,0
hanoi-adj,9,4,sonar-reasoning-pro,32000,0.1,4097,3285,-1,15,0
hanoi-adj,9,5,claude-3-7-sonnet-20250219,0,0.1,4471,4,-1,511,1
hanoi-adj,9,5,claude-3-7-sonnet-20250219,32000,0.1,4363,49856,-1,175,0
hanoi-adj,9,5,deepseek-chat,0,0.1,4224,4,-1,511,1
hanoi-adj,9,5,gemini-2.5-pro-preview-06-05,32000,0.1,4095,1696,-1,511,1
hanoi-adj,9,5,gpt-4.1-2025-04-14,0,0.1,4095,4,-1,351,0
hanoi-adj,9,5,sonar-reasoning-pro,32000,0.1,4097,4711,-1,175,0
hanoi-adj,9,6,claude-3-7-sonnet-20250219,0,0.1,4471,4,-1,511,1
hanoi-adj,9,6,claude-3-7-sonnet-20250219,32000,0.1,4103,60335,-1,175,0
hanoi-adj,9,6,deepseek-chat,0,0.1,4224,4,-1,511,1
hanoi-adj,9,6,gemini-2.5-pro-preview-06-05,32000,0.1,4096,670,-1,511,1
hanoi-adj,9,6,gpt-4.1-2025-04-14,0,0.1,1807,4,-1,0,0
hanoi-adj,9,6,sonar-reasoning-pro,32000,0.1,4097,9974,-1,11,0
hanoi-adj,9,7,claude-3-7-sonnet-20250219,0,0.1,4461,4,-1,15,0
hanoi-adj,9,7,claude-3-7-sonnet-20250219,32000,0.1,4095,38333,-1,511,1
hanoi-adj,9,7,deepseek-chat,0,0.1,5211,4,-1,511,1
hanoi-adj,9,7,gemini-2.5-pro-preview-06-05,32000,0.1,4095,1967,-1,511,1
hanoi-adj,9,7,gpt-4.1-2025-04-14,0,0.1,29831,4,-1,87,0
hanoi-adj,9,7,sonar-reasoning-pro,32000,0.1,4097,6330,-1,11,0
hanoi-adj,9,8,claude-3-7-sonnet-20250219,0,0.1,4461,4,-1,15,0
hanoi-adj,9,8,claude-3-7-sonnet-20250219,32000,0.1,4226,22646,-1,15,0
hanoi-adj,9,8,deepseek-chat,0,0.1,6300,4,-1,79,0
hanoi-adj,9,8,gemini-2.5-pro-preview-06-05,32000,0.1,4095,2331,-1,511,1
hanoi-adj,9,8,gpt-4.1-2025-04-14,0,0.1,3583,4,-1,87,0
hanoi-adj,9,8,sonar-reasoning-pro,32000,0.1,1125,4,-1,0,0
hanoi-adj,9,9,claude-3-7-sonnet-20250219,0,0.1,4493,4,-1,511,1
hanoi-adj,9,9,claude-3-7-sonnet-20250219,32000,0.1,4103,34470,-1,79,0
hanoi-adj,9,9,deepseek-chat,0,0.1,4191,4,-1,511,1
hanoi-adj,9,9,gemini-2.5-pro-preview-06-05,32000,0.1,4103,2441,-1,511,1
hanoi-adj,9,9,gpt-4.1-2025-04-14,0,0.1,3583,4,-1,87,0
hanoi-adj,9,9,sonar-reasoning-pro,32000,0.1,3329,10955,-1,11,0
hanoi-adj,8,0,claude-3-7-sonnet-20250219,0,0.1,2427,4,-1,15,0
hanoi-adj,8,0,claude-3-7-sonnet-20250219,32000,0.1,2055,48411,-1,127,0
hanoi-adj,8,0,deepseek-chat,0,0.1,2144,4,-1,127,0
hanoi-adj,8,0,gemini-2.5-pro-preview-06-05,32000,0.1,2047,1234,-1,255,1
hanoi-adj,8,0,gpt-4.1-2025-04-14,0,0.1,1791,4,-1,87,0
hanoi-adj,8,0,sonar-reasoning-pro,32000,0.1,2305,8705,-1,159,0
hanoi-adj,8,1,claude-3-7-sonnet-20250219,0,0.1,2285,4,-1,15,0
hanoi-adj,8,1,claude-3-7-sonnet-20250219,32000,0.1,2047,46297,-1,15,0
hanoi-adj,8,1,deepseek-chat,0,0.1,2143,4,-1,127,0
hanoi-adj,8,1,gemini-2.5-pro-preview-06-05,32000,0.1,2055,1104,-1,255,1
hanoi-adj,8,1,gpt-4.1-2025-04-14,0,0.1,1791,4,-1,223,0
hanoi-adj,8,1,sonar-reasoning-pro,32000,0.1,2049,10458,-1,255,1
hanoi-adj,8,2,claude-3-7-sonnet-20250219,0,0.1,2285,4,-1,15,0
hanoi-adj,8,2,claude-3-7-sonnet-20250219,32000,0.1,2285,31601,-1,87,0
hanoi-adj,8,2,deepseek-chat,0,0.1,1119,4,-1,127,0
hanoi-adj,8,2,gemini-2.5-pro-preview-06-05,32000,0.1,2047,1379,-1,21,0
hanoi-adj,8,2,gpt-4.1-2025-04-14,0,0.1,2047,4,-1,87,0
hanoi-adj,8,2,sonar-reasoning-pro,32000,0.1,2305,4527,-1,159,0
hanoi-adj,8,3,claude-3-7-sonnet-20250219,0,0.1,2285,4,-1,15,0
hanoi-adj,8,3,claude-3-7-sonnet-20250219,32000,0.1,2193,21282,-1,255,0
hanoi-adj,8,3,deepseek-chat,0,0.1,2143,4,-1,127,0
hanoi-adj,8,3,gemini-2.5-pro-preview-06-05,32000,0.1,2047,2622,-1,255,1
hanoi-adj,8,3,gpt-4.1-2025-04-14,0,0.1,1791,4,-1,223,0
hanoi-adj,8,3,sonar-reasoning-pro,32000,0.1,3841,12566,-1,31,0
hanoi-adj,8,4,claude-3-7-sonnet-20250219,0,0.1,2409,4,-1,15,0
hanoi-adj,8,4,claude-3-7-sonnet-20250219,32000,0.1,2055,27989,-1,15,0
hanoi-adj,8,4,deepseek-chat,0,0.1,2144,4,-1,127,0
hanoi-adj,8,4,gemini-2.5-pro-preview-06-05,32000,0.1,2047,1094,-1,255,1
hanoi-adj,8,4,gpt-4.1-2025-04-14,0,0.1,1791,4,-1,223,0
hanoi-adj,8,4,sonar-reasoning-pro,32000,0.1,2049,14901,-1,39,0
hanoi-adj,8,5,claude-3-7-sonnet-20250219,0,0.1,2427,4,-1,15,0
hanoi-adj,8,5,claude-3-7-sonnet-20250219,32000,0.1,2680,50995,-1,255,0
hanoi-adj,8,5,deepseek-chat,0,0.1,2144,4,-1,127,0
hanoi-adj,8,5,gemini-2.5-pro-preview-06-05,32000,0.1,2047,1299,-1,255,1
hanoi-adj,8,5,gpt-4.1-2025-04-14,0,0.1,1791,4,-1,223,0
hanoi-adj,8,5,sonar-reasoning-pro,32000,0.1,2049,8355,-1,175,0
hanoi-adj,8,6,claude-3-7-sonnet-20250219,0,0.1,2291,4,-1,15,0
hanoi-adj,8,6,claude-3-7-sonnet-20250219,32000,0.1,2211,46912,-1,15,0
hanoi-adj,8,6,deepseek-chat,0,0.1,2143,4,-1,127,0
hanoi-adj,8,6,gemini-2.5-pro-preview-06-05,32000,0.1,2055,2433,-1,255,1
hanoi-adj,8,6,gpt-4.1-2025-04-14,0,0.1,1791,4,-1,191,0
hanoi-adj,8,6,sonar-reasoning-pro,32000,0.1,2049,10469,-1,39,0
hanoi-adj,8,7,claude-3-7-sonnet-20250219,0,0.1,2291,4,-1,15,0
hanoi-adj,8,7,claude-3-7-sonnet-20250219,32000,0.1,2055,27440,-1,255,1
hanoi-adj,8,7,deepseek-chat,0,0.1,2144,4,-1,127,0
hanoi-adj,8,7,gemini-2.5-pro-preview-06-05,32000,0.1,2047,1718,-1,255,1
hanoi-adj,8,7,gpt-4.1-2025-04-14,0,0.1,2047,4,-1,87,0
hanoi-adj,8,7,sonar-reasoning-pro,32000,0.1,2305,7513,-1,39,0
hanoi-adj,8,8,claude-3-7-sonnet-20250219,0,0.1,2291,4,-1,15,0
hanoi-adj,8,8,claude-3-7-sonnet-20250219,32000,0.1,2055,52234,-1,15,0
hanoi-adj,8,8,deepseek-chat,0,0.1,1119,4,-1,127,0
hanoi-adj,8,8,gemini-2.5-pro-preview-06-05,32000,0.1,2047,1955,-1,255,1
hanoi-adj,8,8,gpt-4.1-2025-04-14,0,0.1,1791,4,-1,127,0
hanoi-adj,8,8,sonar-reasoning-pro,32000,0.1,1793,7458,-1,39,0
hanoi-adj,8,9,claude-3-7-sonnet-20250219,0,0.1,2427,4,-1,15,0
hanoi-adj,8,9,claude-3-7-sonnet-20250219,32000,0.1,2908,49086,-1,23,0
hanoi-adj,8,9,deepseek-chat,0,0.1,2143,4,-1,127,0
hanoi-adj,8,9,gemini-2.5-pro-preview-06-05,32000,0.1,2047,1462,-1,255,1
hanoi-adj,8,9,gpt-4.1-2025-04-14,0,0.1,1791,4,-1,223,0
hanoi-adj,8,9,sonar-reasoning-pro,32000,0.1,2305,11818,-1,159,0
hanoi-adj,7,0,claude-3-7-sonnet-20250219,0,0.1,1277,4,-1,15,0
hanoi-adj,7,0,claude-3-7-sonnet-20250219,32000,0.1,1031,26340,-1,127,1
hanoi-adj,7,0,deepseek-chat,0,0.1,1119,4,-1,127,1
hanoi-adj,7,0,gemini-2.5-pro-preview-06-05,32000,0.1,1023,2324,-1,127,1
hanoi-adj,7,0,gpt-4.1-2025-04-14,0,0.1,1023,4,-1,127,1
hanoi-adj,7,0,sonar-reasoning-pro,32000,0.1,1025,17689,-1,22,0
hanoi-adj,7,1,claude-3-7-sonnet-20250219,0,0.1,1277,4,-1,15,0
hanoi-adj,7,1,claude-3-7-sonnet-20250219,32000,0.1,1031,12972,-1,127,1
hanoi-adj,7,1,deepseek-chat,0,0.1,1119,4,-1,127,1
hanoi-adj,7,1,gemini-2.5-pro-preview-06-05,32000,0.1,1031,2227,-1,127,1
hanoi-adj,7,1,gpt-4.1-2025-04-14,0,0.1,1023,4,-1,127,1
hanoi-adj,7,1,sonar-reasoning-pro,32000,0.1,1025,19711,-1,127,1
hanoi-adj,7,2,claude-3-7-sonnet-20250219,0,0.1,1277,4,-1,15,0
hanoi-adj,7,2,claude-3-7-sonnet-20250219,32000,0.1,1127,16411,-1,127,1
hanoi-adj,7,2,deepseek-chat,0,0.1,1119,4,-1,127,1
hanoi-adj,7,2,gemini-2.5-pro-preview-06-05,32000,0.1,1023,1019,-1,127,1
hanoi-adj,7,2,gpt-4.1-2025-04-14,0,0.1,1023,4,-1,127,1
hanoi-adj,7,2,sonar-reasoning-pro,32000,0.1,1025,16778,-1,127,1
hanoi-adj,7,3,claude-3-7-sonnet-20250219,0,0.1,1277,4,-1,15,0
hanoi-adj,7,3,claude-3-7-sonnet-20250219,32000,0.1,1031,17256,-1,127,1
hanoi-adj,7,3,deepseek-chat,0,0.1,1119,4,-1,127,1
hanoi-adj,7,3,gemini-2.5-pro-preview-06-05,32000,0.1,1031,1440,-1,127,1
hanoi-adj,7,3,gpt-4.1-2025-04-14,0,0.1,1023,4,-1,127,1
hanoi-adj,7,3,sonar-reasoning-pro,32000,0.1,1417,22663,-1,22,0
hanoi-adj,7,4,claude-3-7-sonnet-20250219,0,0.1,1413,4,-1,15,0
hanoi-adj,7,4,claude-3-7-sonnet-20250219,32000,0.1,1120,43168,-1,15,0
hanoi-adj,7,4,deepseek-chat,0,0.1,1119,4,-1,127,1
hanoi-adj,7,4,gemini-2.5-pro-preview-06-05,32000,0.1,1031,1887,-1,127,1
hanoi-adj,7,4,gpt-4.1-2025-04-14,0,0.1,1023,4,-1,127,1
hanoi-adj,7,4,sonar-reasoning-pro,32000,0.1,1025,20602,-1,11,0
hanoi-adj,7,5,claude-3-7-sonnet-20250219,0,0.1,1277,4,-1,15,0
hanoi-adj,7,5,claude-3-7-sonnet-20250219,32000,0.1,1023,36201,-1,127,1
hanoi-adj,7,5,deepseek-chat,0,0.1,1119,4,-1,127,1
hanoi-adj,7,5,gemini-2.5-pro-preview-06-05,32000,0.1,1031,1665,-1,127,1
hanoi-adj,7,5,gpt-4.1-2025-04-14,0,0.1,1023,4,-1,127,1
hanoi-adj,7,5,sonar-reasoning-pro,32000,0.1,1025,21601,-1,127,1
hanoi-adj,7,6,claude-3-7-sonnet-20250219,0,0.1,1277,4,-1,15,0
hanoi-adj,7,6,claude-3-7-sonnet-20250219,32000,0.1,1023,30817,-1,127,1
hanoi-adj,7,6,deepseek-chat,0,0.1,1119,4,-1,127,1
hanoi-adj,7,6,gemini-2.5-pro-preview-06-05,32000,0.1,1031,1522,-1,127,1
hanoi-adj,7,6,gpt-4.1-2025-04-14,0,0.1,1023,4,-1,127,1
hanoi-adj,7,6,sonar-reasoning-pro,32000,0.1,1025,4337,-1,127,1
hanoi-adj,7,7,claude-3-7-sonnet-20250219,0,0.1,1277,4,-1,15,0
hanoi-adj,7,7,claude-3-7-sonnet-20250219,32000,0.1,1031,24291,-1,127,1
hanoi-adj,7,7,deepseek-chat,0,0.1,1119,4,-1,127,1
hanoi-adj,7,7,gemini-2.5-pro-preview-06-05,32000,0.1,1023,2892,-1,127,1
hanoi-adj,7,7,gpt-4.1-2025-04-14,0,0.1,1023,4,-1,127,1
hanoi-adj,7,7,sonar-reasoning-pro,32000,0.1,1025,16144,-1,11,0
hanoi-adj,7,8,claude-3-7-sonnet-20250219,0,0.1,1277,4,-1,15,0
hanoi-adj,7,8,claude-3-7-sonnet-20250219,32000,0.1,1031,30996,-1,127,1
hanoi-adj,7,8,deepseek-chat,0,0.1,1119,4,-1,127,1
hanoi-adj,7,8,gemini-2.5-pro-preview-06-05,32000,0.1,1023,1548,-1,127,1
hanoi-adj,7,8,gpt-4.1-2025-04-14,0,0.1,1023,4,-1,87,0
hanoi-adj,7,8,sonar-reasoning-pro,32000,0.1,1025,11798,-1,15,0
hanoi-adj,7,9,claude-3-7-sonnet-20250219,0,0.1,1277,4,-1,15,0
hanoi-adj,7,9,claude-3-7-sonnet-20250219,32000,0.1,1083,28514,-1,127,1
hanoi-adj,7,9,deepseek-chat,0,0.1,1119,4,-1,127,1
hanoi-adj,7,9,gemini-2.5-pro-preview-06-05,32000,0.1,1031,2111,-1,127,1
hanoi-adj,7,9,gpt-4.1-2025-04-14,0,0.1,1023,4,-1,127,1
hanoi-adj,7,9,sonar-reasoning-pro,32000,0.1,1025,12804,-1,127,1
hanoi-adj,5,0,claude-3-7-sonnet-20250219,0,0.1,498,4,-1,15,0
hanoi-adj,5,0,claude-3-7-sonnet-20250219,32000,0.1,255,14242,-1,31,1
hanoi-adj,5,0,deepseek-chat,0,0.1,263,4,-1,31,1
hanoi-adj,5,0,gemini-2.5-pro-preview-06-05,32000,0.1,263,2316,-1,31,1
hanoi-adj,5,0,gpt-4.1-2025-04-14,0,0.1,255,4,-1,31,1
hanoi-adj,5,0,sonar-reasoning-pro,32000,0.1,257,9085,-1,31,1
hanoi-adj,5,1,claude-3-7-sonnet-20250219,0,0.1,498,4,-1,15,0
hanoi-adj,5,1,claude-3-7-sonnet-20250219,32000,0.1,263,15977,-1,31,1
hanoi-adj,5,1,deepseek-chat,0,0.1,263,4,-1,31,1
hanoi-adj,5,1,gemini-2.5-pro-preview-06-05,32000,0.1,263,1254,-1,31,1
hanoi-adj,5,1,gpt-4.1-2025-04-14,0,0.1,255,4,-1,31,1
hanoi-adj,5,1,sonar-reasoning-pro,32000,0.1,257,8631,-1,31,1
hanoi-adj,5,2,claude-3-7-sonnet-20250219,0,0.1,498,4,-1,15,0
hanoi-adj,5,2,claude-3-7-sonnet-20250219,32000,0.1,263,33883,-1,31,1
hanoi-adj,5,2,deepseek-chat,0,0.1,263,4,-1,31,1
hanoi-adj,5,2,gemini-2.5-pro-preview-06-05,32000,0.1,263,1277,-1,31,1
hanoi-adj,5,2,gpt-4.1-2025-04-14,0,0.1,255,4,-1,31,1
hanoi-adj,5,2,sonar-reasoning-pro,32000,0.1,257,4037,-1,31,1
hanoi-adj,5,3,claude-3-7-sonnet-20250219,0,0.1,498,4,-1,15,0
hanoi-adj,5,3,claude-3-7-sonnet-20250219,32000,0.1,461,30978,-1,9,0
hanoi-adj,5,3,deepseek-chat,0,0.1,263,4,-1,31,1
hanoi-adj,5,3,gemini-2.5-pro-preview-06-05,32000,0.1,255,1133,-1,31,1
hanoi-adj,5,3,gpt-4.1-2025-04-14,0,0.1,255,4,-1,31,1
hanoi-adj,5,3,sonar-reasoning-pro,32000,0.1,257,7822,-1,31,1
hanoi-adj,5,4,claude-3-7-sonnet-20250219,0,0.1,498,4,-1,15,0
hanoi-adj,5,4,claude-3-7-sonnet-20250219,32000,0.1,263,16191,-1,31,1
hanoi-adj,5,4,deepseek-chat,0,0.1,263,4,-1,31,1
hanoi-adj,5,4,gemini-2.5-pro-preview-06-05,32000,0.1,263,1581,-1,31,1
hanoi-adj,5,4,gpt-4.1-2025-04-14,0,0.1,255,4,-1,31,1
hanoi-adj,5,4,sonar-reasoning-pro,32000,0.1,257,4442,-1,31,1
hanoi-adj,5,5,claude-3-7-sonnet-20250219,0,0.1,498,4,-1,15,0
hanoi-adj,5,5,claude-3-7-sonnet-20250219,32000,0.1,263,12275,-1,31,1
hanoi-adj,5,5,deepseek-chat,0,0.1,263,4,-1,31,1
hanoi-adj,5,5,gemini-2.5-pro-preview-06-05,32000,0.1,263,1234,-1,31,1
hanoi-adj,5,5,gpt-4.1-2025-04-14,0,0.1,255,4,-1,31,1
hanoi-adj,5,5,sonar-reasoning-pro,32000,0.1,257,2488,-1,31,1
hanoi-adj,5,6,claude-3-7-sonnet-20250219,0,0.1,498,4,-1,15,0
hanoi-adj,5,6,claude-3-7-sonnet-20250219,32000,0.1,263,14535,-1,31,1
hanoi-adj,5,6,deepseek-chat,0,0.1,263,4,-1,31,1
hanoi-adj,5,6,gemini-2.5-pro-preview-06-05,32000,0.1,255,1603,-1,31,1
hanoi-adj,5,6,gpt-4.1-2025-04-14,0,0.1,255,4,-1,31,1
hanoi-adj,5,6,sonar-reasoning-pro,32000,0.1,257,5151,-1,31,1
hanoi-adj,5,7,claude-3-7-sonnet-20250219,0,0.1,498,4,-1,15,0
hanoi-adj,5,7,claude-3-7-sonnet-20250219,32000,0.1,255,11318,-1,31,1
hanoi-adj,5,7,deepseek-chat,0,0.1,263,4,-1,31,1
hanoi-adj,5,7,gemini-2.5-pro-preview-06-05,32000,0.1,263,1908,-1,31,1
hanoi-adj,5,7,gpt-4.1-2025-04-14,0,0.1,255,4,-1,31,1
hanoi-adj,5,7,sonar-reasoning-pro,32000,0.1,257,4783,-1,31,1
hanoi-adj,5,8,claude-3-7-sonnet-20250219,0,0.1,498,4,-1,15,0
hanoi-adj,5,8,claude-3-7-sonnet-20250219,32000,0.1,263,5482,-1,31,1
hanoi-adj,5,8,deepseek-chat,0,0.1,263,4,-1,31,1
hanoi-adj,5,8,gemini-2.5-pro-preview-06-05,32000,0.1,255,2453,-1,31,1
hanoi-adj,5,8,gpt-4.1-2025-04-14,0,0.1,255,4,-1,31,1
hanoi-adj,5,8,sonar-reasoning-pro,32000,0.1,257,10560,-1,31,1
hanoi-adj,5,9,claude-3-7-sonnet-20250219,0,0.1,498,4,-1,15,0
hanoi-adj,5,9,claude-3-7-sonnet-20250219,32000,0.1,255,6387,-1,31,1
hanoi-adj,5,9,deepseek-chat,0,0.1,263,4,-1,31,1
hanoi-adj,5,9,gemini-2.5-pro-preview-06-05,32000,0.1,255,916,-1,31,1
hanoi-adj,5,9,gpt-4.1-2025-04-14,0,0.1,255,4,-1,31,1
hanoi-adj,5,9,sonar-reasoning-pro,32000,0.1,257,9877,-1,31,1
hanoi-adj,3,0,claude-3-7-sonnet-20250219,0,0.1,750,4,-1,7,1
hanoi-adj,3,0,claude-3-7-sonnet-20250219,32000,0.1,63,1957,-1,7,1
hanoi-adj,3,0,deepseek-chat,0,0.1,71,4,-1,7,1
hanoi-adj,3,0,gemini-2.5-pro-preview-06-05,32000,0.1,71,1013,-1,7,1
hanoi-adj,3,0,gpt-4.1-2025-04-14,0,0.1,63,4,-1,7,1
hanoi-adj,3,0,sonar-reasoning-pro,32000,0.1,65,2009,-1,7,1
hanoi-adj,3,1,claude-3-7-sonnet-20250219,0,0.1,750,4,-1,7,1
hanoi-adj,3,1,claude-3-7-sonnet-20250219,32000,0.1,71,2595,-1,7,1
hanoi-adj,3,1,deepseek-chat,0,0.1,71,4,-1,7,1
hanoi-adj,3,1,gemini-2.5-pro-preview-06-05,32000,0.1,71,1466,-1,7,1
hanoi-adj,3,1,gpt-4.1-2025-04-14,0,0.1,63,4,-1,7,1
hanoi-adj,3,1,sonar-reasoning-pro,32000,0.1,65,3636,-1,7,1
hanoi-adj,3,2,claude-3-7-sonnet-20250219,0,0.1,748,4,-1,7,1
hanoi-adj,3,2,claude-3-7-sonnet-20250219,32000,0.1,63,6200,-1,7,1
hanoi-adj,3,2,deepseek-chat,0,0.1,71,4,-1,7,1
hanoi-adj,3,2,gemini-2.5-pro-preview-06-05,32000,0.1,71,1374,-1,7,1
hanoi-adj,3,2,gpt-4.1-2025-04-14,0,0.1,63,4,-1,7,1
hanoi-adj,3,2,sonar-reasoning-pro,32000,0.1,65,2461,-1,7,1
hanoi-adj,3,3,claude-3-7-sonnet-20250219,0,0.1,750,4,-1,7,1
hanoi-adj,3,3,claude-3-7-sonnet-20250219,32000,0.1,71,1955,-1,7,1
hanoi-adj,3,3,deepseek-chat,0,0.1,71,4,-1,7,1
hanoi-adj,3,3,gemini-2.5-pro-preview-06-05,32000,0.1,71,1348,-1,7,1
hanoi-adj,3,3,gpt-4.1-2025-04-14,0,0.1,63,4,-1,7,1
hanoi-adj,3,3,sonar-reasoning-pro,32000,0.1,65,1900,-1,7,1
hanoi-adj,3,4,claude-3-7-sonnet-20250219,0,0.1,750,4,-1,7,1
hanoi-adj,3,4,claude-3-7-sonnet-20250219,32000,0.1,71,4091,-1,7,1
hanoi-adj,3,4,deepseek-chat,0,0.1,71,4,-1,7,1
hanoi-adj,3,4,gemini-2.5-pro-preview-06-05,32000,0.1,71,2573,-1,7,1
hanoi-adj,3,4,gpt-4.1-2025-04-14,0,0.1,63,4,-1,7,1
hanoi-adj,3,4,sonar-reasoning-pro,32000,0.1,65,1664,-1,7,1
hanoi-adj,3,5,claude-3-7-sonnet-20250219,0,0.1,750,4,-1,7,1
hanoi-adj,3,5,claude-3-7-sonnet-20250219,32000,0.1,71,2394,-1,7,1
hanoi-adj,3,5,deepseek-chat,0,0.1,71,4,-1,7,1
hanoi-adj,3,5,gemini-2.5-pro-preview-06-05,32000,0.1,71,1589,-1,7,1
hanoi-adj,3,5,gpt-4.1-2025-04-14,0,0.1,63,4,-1,7,1
hanoi-adj,3,5,sonar-reasoning-pro,32000,0.1,65,1025,-1,7,1
hanoi-adj,3,6,claude-3-7-sonnet-20250219,0,0.1,748,4,-1,7,1
hanoi-adj,3,6,claude-3-7-sonnet-20250219,32000,0.1,63,2313,-1,7,1
hanoi-adj,3,6,deepseek-chat,0,0.1,71,4,-1,7,1
hanoi-adj,3,6,gemini-2.5-pro-preview-06-05,32000,0.1,71,1085,-1,7,1
hanoi-adj,3,6,gpt-4.1-2025-04-14,0,0.1,63,4,-1,7,1
hanoi-adj,3,6,sonar-reasoning-pro,32000,0.1,65,2156,-1,7,1
hanoi-adj,3,7,claude-3-7-sonnet-20250219,0,0.1,750,4,-1,7,1
hanoi-adj,3,7,claude-3-7-sonnet-20250219,32000,0.1,71,6224,-1,7,1
hanoi-adj,3,7,deepseek-chat,0,0.1,71,4,-1,7,1
hanoi-adj,3,7,gemini-2.5-pro-preview-06-05,32000,0.1,71,1767,-1,7,1
hanoi-adj,3,7,gpt-4.1-2025-04-14,0,0.1,63,4,-1,7,1
hanoi-adj,3,7,sonar-reasoning-pro,32000,0.1,65,1825,-1,7,1
hanoi-adj,3,8,claude-3-7-sonnet-20250219,0,0.1,750,4,-1,7,1
hanoi-adj,3,8,claude-3-7-sonnet-20250219,32000,0.1,63,3227,-1,7,1
hanoi-adj,3,8,deepseek-chat,0,0.1,71,4,-1,7,1
hanoi-adj,3,8,gemini-2.5-pro-preview-06-05,32000,0.1,71,1570,-1,7,1
hanoi-adj,3,8,gpt-4.1-2025-04-14,0,0.1,63,4,-1,7,1
hanoi-adj,3,8,sonar-reasoning-pro,32000,0.1,65,2002,-1,7,1
hanoi-adj,3,9,claude-3-7-sonnet-20250219,0,0.1,748,4,-1,7,1
hanoi-adj,3,9,claude-3-7-sonnet-20250219,32000,0.1,63,2706,-1,7,1
hanoi-adj,3,9,deepseek-chat,0,0.1,71,4,-1,7,1
hanoi-adj,3,9,gemini-2.5-pro-preview-06-05,32000,0.1,71,921,-1,7,1
hanoi-adj,3,9,gpt-4.1-2025-04-14,0,0.1,63,4,-1,7,1
hanoi-adj,3,9,sonar-reasoning-pro,32000,0.1,65,2324,-1,7,1
